	start	end
1041	100796.250083	100890.899917
970	93940.750083	94037.549917
913	88422.300083	88519.149917
999	96748.400083	96845.199917
973	94231.150083	94327.949917
1116	107887.500083	107981.399917
1121	108357.000083	108450.899917
917	88809.700083	88906.549917
951	92101.150083	92197.949917
1099	106285.250083	106379.749917
1035	100228.250083	100322.949917
883	85518.300083	85615.099917
965	93456.750083	93553.549917
827	80095.550083	80192.349917
1063	102878.550083	102973.199917
1160	112019.450083	112113.349917
944	91423.550083	91520.349917
1129	109108.200083	109202.099917
900	87163.900083	87260.699917
839	81257.600083	81354.449917
938	90842.750083	90939.549917
1184	114276.250083	114370.649917
993	96167.300083	96264.149917
868	84065.800083	84162.599917
1029	99652.400083	99749.249917
1045	101174.850083	101269.499917
984	95295.950083	95392.749917
1189	114748.200083	114842.599917
934	90455.550083	90552.349917
1025	99265.200083	99361.999917
861	83388.100083	83484.949917
1196	115409.000083	115503.349917
894	86583.100083	86679.899917
848	82129.050083	82225.899917
1131	109296.000083	109389.899917
880	85227.750083	85324.599917
853	82613.300083	82710.149917
1004	97232.400083	97329.199917
1061	102689.250083	102783.899917
844	81741.750083	81838.599917
1139	110047.200083	110141.099917
987	95586.350083	95683.149917
1074	103919.950083	104014.649917
1020	98781.200083	98877.999917
1104	106757.650083	106852.149917
1013	98103.600083	98200.399917
935	90552.350083	90649.149917
1173	113240.150083	113334.049917
955	92488.500083	92585.349917
1200	115786.600083	115880.999917
887	85905.500083	86002.299917
1157	111737.750083	111831.649917
1120	108263.100083	108356.999917
1154	111456.000083	111549.899917
996	96457.850083	96554.699917
863	83581.750083	83678.599917
1021	98878.000083	98974.799917
989	95779.950083	95876.749917
1092	105623.750083	105718.249917
1072	103730.550083	103825.249917
902	87357.500083	87454.299917
980	94908.750083	95005.549917
840	81354.450083	81451.299917
1172	113146.250083	113240.149917
1079	104393.350083	104487.999917
1064	102973.200083	103067.849917
897	86873.500083	86970.299917
841	81451.300083	81548.149917
1159	111925.550083	112019.449917
1001	96942.000083	97038.799917
813	78740.250083	78837.049917
1152	111268.100083	111362.049917
818	79224.250083	79321.099917
1180	113898.750083	113993.099917
936	90649.150083	90745.949917
895	86679.900083	86776.699917
1192	115031.400083	115125.799917
898	86970.300083	87067.099917
866	83872.200083	83968.999917
1059	102499.950083	102594.599917
1167	112676.750083	112770.649917
1050	101648.100083	101742.749917
1006	97426.000083	97522.799917
1170	112958.450083	113052.349917
903	87454.300083	87551.099917
1194	115220.200083	115314.599917
1080	104488.000083	104582.649917
1113	107605.800083	107699.699917
835	80870.200083	80967.049917
825	79901.950083	79998.749917
833	80676.500083	80773.349917
1089	105339.850083	105434.499917
860	83291.250083	83388.099917
1135	109671.600083	109765.499917
892	86389.500083	86486.299917
1136	109765.500083	109859.399917
838	81160.750083	81257.599917
1030	99749.250083	99846.099917
865	83775.400083	83872.199917
1009	97716.400083	97813.199917
1112	107511.900083	107605.799917
1076	104109.350083	104204.049917
845	81838.600083	81935.399917
1040	100701.600083	100796.249917
870	84259.450083	84356.249917
1142	110328.900083	110422.799917
1002	97038.800083	97135.599917
928	89874.750083	89971.549917
927	89777.950083	89874.749917
919	89003.400083	89100.249917
842	81548.150083	81644.949917
981	95005.550083	95102.349917
1017	98490.800083	98587.599917
992	96070.450083	96167.299917
1091	105529.150083	105623.749917
856	82903.850083	83000.699917
963	93263.150083	93359.949917
901	87260.700083	87357.499917
1008	97619.600083	97716.399917
937	90745.950083	90842.749917
925	89584.350083	89681.149917
953	92294.800083	92391.649917
1177	113615.750083	113709.999917
1193	115125.800083	115220.199917
1141	110235.000083	110328.899917
1186	114465.000083	114559.399917
1022	98974.800083	99071.599917
1073	103825.250083	103919.949917
809	78353.000083	78449.799917
1198	115597.750083	115692.149917
1094	105812.750083	105907.249917
1077	104204.050083	104298.699917
1049	101553.450083	101648.099917
1171	113052.350083	113146.249917
1075	104014.650083	104109.349917
942	91229.950083	91326.749917
915	88616.000083	88712.849917
908	87938.300083	88035.099917
1046	101269.500083	101364.149917
1176	113521.850083	113615.749917
1042	100890.900083	100985.549917
1102	106568.650083	106663.149917
924	89487.550083	89584.349917
998	96651.550083	96748.399917
830	80385.950083	80482.799917
828	80192.350083	80289.149917
972	94134.350083	94231.149917
1048	101458.800083	101553.449917
1005	97329.200083	97425.999917
946	91617.150083	91713.949917
886	85808.700083	85905.499917
976	94521.550083	94618.349917
1027	99458.800083	99555.599917
1146	110704.500083	110798.399917
1038	100512.300083	100606.949917
1010	97813.200083	97909.999917
1150	111080.200083	111174.149917
804	77869.500083	77966.199917
1155	111549.900083	111643.849917
1043	100985.550083	101080.199917
1119	108169.200083	108263.099917
1097	106096.250083	106190.749917
1182	114087.450083	114181.849917
893	86486.300083	86583.099917
1179	113804.400083	113898.749917
874	84646.650083	84743.499917
1024	99168.400083	99265.199917
916	88712.850083	88809.699917
985	95392.750083	95489.549917
966	93553.550083	93650.349917
1071	103635.850083	103730.549917
820	79417.950083	79514.749917
1169	112864.550083	112958.449917
906	87744.700083	87841.499917
875	84743.500083	84840.349917
948	91810.750083	91907.549917
1078	104298.700083	104393.349917
1132	109389.900083	109483.799917
812	78643.450083	78740.249917
921	89197.100083	89293.949917
910	88131.900083	88228.699917
1058	102405.300083	102499.949917
1134	109577.700083	109671.599917
1162	112207.250083	112301.149917
1014	98200.400083	98297.199917
1065	103067.850083	103162.499917
1183	114181.850083	114276.249917
1191	114937.000083	115031.399917
1103	106663.150083	106757.649917
822	79611.550083	79708.349917
982	95102.350083	95199.149917
1047	101364.150083	101458.799917
1123	108544.800083	108638.699917
1000	96845.200083	96941.999917
1085	104961.250083	105055.899917
817	79127.450083	79224.249917
1088	105245.200083	105339.849917
1098	106190.750083	106285.249917
899	87067.100083	87163.899917
1062	102783.900083	102878.549917
1125	108732.600083	108826.499917
1114	107699.700083	107793.599917
1016	98394.000083	98490.799917
821	79514.750083	79611.549917
882	85421.450083	85518.299917
805	77966.200083	78062.899917
1330	128040.650083	128135.299917
1525	146492.450083	146587.099917
1529	146871.050083	146965.699917
1377	132483.600083	132578.299917
1208	116541.550083	116635.899917
1290	124262.000083	124355.999917
1552	149048.250083	149142.899917
1249	120404.500083	120498.549917
1477	141948.950083	142043.599917
1431	137595.050083	137689.699917
1481	142327.550083	142422.199917
1293	124544.100083	124638.149917
1335	128513.350083	128607.799917
1407	135323.450083	135418.099917
1214	117107.850083	117202.299917
1420	136553.900083	136648.549917
1454	139772.000083	139866.649917
1446	139014.800083	139109.449917
1322	127283.450083	127378.099917
1232	118805.450083	118899.449917
1573	151036.200083	151130.899917
1275	122850.900083	122944.999917
1385	133241.150083	133335.799917
1524	146397.800083	146492.449917
1547	148575.000083	148669.649917
1564	150184.050083	150278.699917
1286	123885.800083	123979.849917
1255	120969.000083	121063.099917
1411	135702.050083	135796.699917
1301	125296.800083	125391.299917
1202	115975.400083	116069.749917
1582	151888.150083	151982.799917
1211	116824.700083	116919.099917
1432	137689.700083	137784.349917
1559	149710.800083	149805.449917
1375	132294.300083	132388.949917
1239	119463.550083	119557.649917
1505	144599.450083	144694.099917
1204	116164.100083	116258.449917
1245	120028.150083	120122.249917
1229	118523.450083	118617.449917
1332	128229.950083	128324.449917
1468	141097.100083	141191.749917
1539	147817.800083	147912.449917
1439	138352.250083	138446.899917
1531	147060.350083	147155.049917
1478	142043.600083	142138.249917
1338	128796.700083	128891.199917
1521	146113.850083	146208.499917
1598	153402.550083	153497.199917
1528	146776.400083	146871.049917
1393	133998.350083	134092.999917
1273	122662.700083	122756.799917
1256	121063.100083	121157.199917
1299	125108.400083	125202.499917
1315	126620.900083	126715.549917
1530	146965.700083	147060.349917
1414	135986.000083	136080.649917
1577	151414.900083	151509.549917
1347	129647.200083	129741.699917
1323	127378.100083	127472.749917
1438	138257.600083	138352.249917
1288	124073.900083	124167.949917
1285	123791.750083	123885.799917
1409	135512.750083	135607.399917
1591	152740.000083	152834.649917
1360	130875.700083	130970.199917
1203	116069.750083	116164.099917
1433	137784.350083	137878.999917
1368	131631.900083	131726.549917
1526	146587.100083	146681.749917
1247	120216.350083	120310.449917
1560	149805.450083	149900.099917
1210	116730.300083	116824.699917
1472	141475.700083	141570.349917
1328	127851.350083	127945.999917
1441	138541.550083	138636.199917
1367	131537.250083	131631.899917
1570	150752.100083	150846.799917
1387	133430.450083	133525.099917
1455	139866.650083	139961.299917
1205	116258.450083	116352.799917
1595	153118.600083	153213.249917
1295	124732.200083	124826.249917
1545	148385.700083	148480.349917
1532	147155.050083	147249.749917
1348	129741.700083	129836.199917
1228	118429.450083	118523.449917
1280	123321.400083	123415.499917
1389	133619.750083	133714.399917
1461	140434.550083	140529.199917
1489	143084.750083	143179.399917
1381	132862.400083	132957.099917
1224	118052.350083	118146.799917
1207	116447.150083	116541.549917
1284	123697.700083	123791.749917
1235	119087.450083	119181.449917
1396	134282.300083	134376.949917
1365	131348.200083	131442.699917
1474	141665.000083	141759.649917
1307	125863.800083	125958.299917
1427	137216.450083	137311.099917
1523	146303.150083	146397.799917
1597	153307.900083	153402.549917
1334	128418.900083	128513.349917
1344	129363.700083	129458.199917
1320	127094.150083	127188.799917
1535	147439.150083	147533.849917
1569	150657.400083	150752.099917
1244	119934.050083	120028.149917
1561	149900.100083	149994.749917
1496	143747.500083	143842.199917
1418	136364.600083	136459.249917
1516	145640.600083	145735.249917
1562	149994.750083	150089.399917
1467	141002.450083	141097.099917
1470	141286.400083	141381.049917
1222	117863.450083	117957.899917
1506	144694.100083	144788.749917
1318	126904.850083	126999.499917
1374	132199.650083	132294.299917
1391	133809.050083	133903.699917
1209	116635.900083	116730.299917
1565	150278.700083	150373.349917
1329	127946.000083	128040.649917
1326	127662.050083	127756.699917
1339	128891.200083	128985.699917
1417	136269.950083	136364.599917
1487	142895.450083	142990.099917
1486	142800.800083	142895.449917
1459	140245.250083	140339.899917
1558	149616.150083	149710.799917
1463	140623.850083	140718.499917
1571	150846.800083	150941.499917
1452	139582.700083	139677.349917
1263	121721.800083	121815.849917
1395	134187.650083	134282.299917
1243	119839.950083	119934.049917
1309	126052.950083	126147.649917
1302	125391.300083	125485.799917
1540	147912.450083	148007.099917
1498	143936.900083	144031.549917
1549	148764.300083	148858.949917
1494	143558.100083	143652.799917
1554	149237.550083	149332.199917
1370	131821.050083	131915.699917
1403	134944.850083	135039.499917
1492	143368.750083	143463.399917
1437	138162.950083	138257.599917
1398	134471.600083	134566.249917
1497	143842.200083	143936.899917
1356	130497.700083	130592.199917
1270	122380.400083	122474.499917
1297	124920.300083	125014.349917
1520	146019.200083	146113.849917
1225	118146.800083	118241.249917
1436	138068.300083	138162.949917
1392	133903.700083	133998.349917
1342	129174.700083	129269.199917
1576	151320.250083	151414.899917
1383	133051.800083	133146.499917
1310	126147.650083	126242.299917
1581	151793.500083	151888.149917
1331	128135.300083	128229.949917
1422	136743.200083	136837.849917
1233	118899.450083	118993.449917
1579	151604.200083	151698.849917
1277	123039.100083	123133.199917
1369	131726.550083	131821.049917
1311	126242.300083	126336.949917
1495	143652.800083	143747.499917
1507	144788.750083	144883.399917
1600	153591.850083	153686.499917
1325	127567.400083	127662.049917
1298	125014.350083	125108.399917
1483	142516.850083	142611.499917
1453	139677.350083	139771.999917
1321	127188.800083	127283.449917
1557	149521.500083	149616.149917
1340	128985.700083	129080.199917
1450	139393.400083	139488.049917
1448	139204.100083	139298.749917
1300	125202.500083	125296.799917
1572	150941.500083	151036.199917
1371	131915.700083	132010.349917
1456	139961.300083	140055.949917
1390	133714.400083	133809.049917
1538	147723.150083	147817.799917
1266	122004.000083	122098.099917
1355	130403.200083	130497.699917
1443	138730.850083	138825.499917
1291	124356.000083	124450.049917
1419	136459.250083	136553.899917
1361	130970.200083	131064.699917
1537	147628.500083	147723.149917
1345	129458.200083	129552.699917
1268	122192.200083	122286.299917
1444	138825.500083	138920.149917
1257	121157.200083	121251.299917
1527	146681.750083	146776.399917
1592	152834.650083	152929.299917
1469	141191.750083	141286.399917
1279	123227.300083	123321.399917
1238	119369.500083	119463.549917
1584	152077.450083	152172.099917
1544	148291.050083	148385.699917
1574	151130.900083	151225.599917
1216	117296.750083	117391.199917
1518	145829.900083	145924.549917
1350	129930.700083	130025.199917
1252	120686.750083	120780.849917
1278	123133.200083	123227.299917
1515	145545.950083	145640.599917
1445	138920.150083	139014.799917
1421	136648.550083	136743.199917
1550	148858.950083	148953.599917
1423	136837.850083	136932.499917
1406	135228.800083	135323.449917
1234	118993.450083	119087.449917
1337	128702.250083	128796.699917
1402	134850.200083	134944.849917
1215	117202.300083	117296.749917
1491	143274.050083	143368.749917
1272	122568.600083	122662.699917
1447	139109.450083	139204.099917
1479	142138.250083	142232.899917
1578	151509.550083	151604.199917
1551	148953.600083	149048.249917
1352	130119.700083	130214.199917
1343	129269.200083	129363.699917
1434	137879.000083	137973.649917
1542	148101.750083	148196.399917
1575	151225.600083	151320.249917
1462	140529.200083	140623.849917
1364	131253.700083	131348.199917
1220	117674.550083	117768.999917
1593	152929.300083	153023.949917
1363	131159.200083	131253.699917
1394	134093.000083	134187.649917
1319	126999.500083	127094.149917
1373	132105.000083	132199.649917
1283	123603.650083	123697.699917
1382	132957.100083	133051.799917
1264	121815.850083	121909.899917
1586	152266.750083	152361.399917
1265	121909.900083	122003.999917
1555	149332.200083	149426.849917
1400	134660.900083	134755.549917
1426	137121.800083	137216.449917
1517	145735.250083	145829.899917
1336	128607.800083	128702.249917
1260	121439.500083	121533.599917
1248	120310.450083	120404.499917
1305	125674.800083	125769.299917
1566	150373.350083	150467.999917
1219	117580.100083	117674.549917
1499	144031.550083	144126.199917
1465	140813.150083	140907.799917
1333	128324.450083	128418.899917
1274	122756.800083	122850.899917
1294	124638.150083	124732.199917
1250	120498.550083	120592.649917
1415	136080.650083	136175.299917
